DATE,NB_MAINTENANCES,PB_NB_MAINTENANCES,VALUE,CENS
27585.0,0,0,1.8499999642372131,0
74223.0,0,0,13.350000381469727,0
84306.0,0,0,13.049999713897705,0
106694.0,0,0,16.299999713897705,0
128388.0,0,0,17.15000009536743,0
147771.0,1,0,2.649999976158142,0
158703.0,1,0,6.2500001192092896,0
168593.0,1,0,15.750000476837158,0
189934.0,1,0,28.399999618530273,0
210989.0,1,0,29.25,0
220142.0,2,0,32.19999885559082,0
232129.0,3,1,29.700000762939453,0
