DATE,NB_MAINTENANCES,VALUE
151345.0,0,29.000000953674316
159691.0,1,2.549999952316284
181266.0,1,29.65000057220459
203740.0,1,30.799999237060547
222198.0,1,34.900001525878906
234218.0,3,34.15000057220459
