DATE,NB_MAINTENANCES,VALUE
27585.0,0,1.8499999642372131
74223.0,0,13.350000381469727
84306.0,0,13.049999713897705
106694.0,0,16.299999713897705
128388.0,0,17.15000009536743
147771.0,1,2.649999976158142
158703.0,1,6.2500001192092896
168593.0,1,15.750000476837158
189934.0,1,28.399999618530273
210989.0,1,29.25
220142.0,2,32.19999885559082
232129.0,3,29.700000762939453
